scenario,replica,strategy,n_techs,lambda_orders,misplacement_rate,mean_search_time,p95_search_time,error_rate,orders_processed,orders_failed,avg_utilization,total_orders,mean_queue_length,max_queue_length,total_steps_walked,mean_steps_walked,timestamp
comparison_actual,1,actual,2,0.5,0.0,10.0,10.0,0.0,1,0,1.0416666666666665,1,0.0,0,40.71136705490675,40.71136705490675,2025-11-18T18:28:47.161470
